"        עסקה","     ת.אספקה","   מספר חברה","     ת.אספקה","        סכום","     שם לקוח","        הנחה"," סטטוס כספים"," סטטוס שיווק","      מעטפות","     ת.תשלום","     א.תשלום","  אישור כספי","   עסקת סניף","       זיכוי","            ","      סוג תו","        ילקח","   שי ארגוני","        סיבה","       כתובת","        1 שי","        2 שי","        3 שי","  תיאום הפצה","      מתמשכת"
541174   ,20200827  ,910002  ,27082020  ,20600       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,103    ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"   1            ת חובב לא ידוע",25   ,0    ,0    ," "," "
541178   ,20200827  ,910002  ,27082020  ,18000       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,38     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"    27         ובות הורביץ אלי",25   ,0    ,0    ," "," "
541435   ,20200827  ,910002  ,27082020  ,9000        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,18     ,26082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
541436   ,20200827  ,910002  ,27082020  ,41000       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,82     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     8        ת גן הגאון אליהו",25   ,0    ,0    ," "," "
541437   ,20200827  ,910002  ,27082020  ,9000        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,19     ,26082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"      7              דוד הבושם",25   ,0    ,0    ," "," "
541438   ,20200827  ,910002  ,27082020  ,10000       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,20     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"    8               ר סבא הנגר",25   ,0    ,0    ," "," "
541439   ,20200827  ,910002  ,27082020  ,20000       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,45     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"    8               ר סבא הנגר",25   ,0    ,0    ," "," "
541440   ,20200827  ,910002  ,27082020  ,4600        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,21     ,26082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
541441   ,20200827  ,910002  ,27082020  ,2300        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,7      ,26082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
541442   ,20200827  ,910002  ,27082020  ,2150        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,3      ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
541443   ,20200827  ,910002  ,27082020  ,70000       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,700    ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     25             לון המרכבה",25   ,0    ,0    ," "," "
541444   ,20200827  ,910002  ,27082020  ,32300       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,98     ,26082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
541446   ,20200827  ,910002  ,27082020  ,11500       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,37     ,26082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
541447   ,20200827  ,910002  ,27082020  ,15500       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,36     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"             אביב - יפו טברסקי",25   ,0    ,0    ," "," "
541448   ,20200827  ,910002  ,27082020  ,14950       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,22     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     3              ובות פקריס",25   ,0    ,0    ," "," "
541449   ,20200827  ,910002  ,27082020  ,15000       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,150    ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"      8            לון החורטים",25   ,0    ,0    ," "," "
541450   ,20200827  ,910002  ,27082020  ,1300        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,4      ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
541451   ,20200827  ,910002  ,27082020  ,28800       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,72     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  1          ח תקווה ברט אהרון",25   ,0    ,0    ," "," "
541452   ,20200827  ,910002  ,27082020  ,4050        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,20     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
541453   ,20200827  ,910002  ,27082020  ,3000        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,30     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
541454   ,20200827  ,910002  ,27082020  ,3200        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,32     ,26082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו אלון יגאל",25   ,0    ,0    ," "," "
541456   ,20200827  ,910002  ,27082020  ,9750        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,39     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
541457   ,20200827  ,910002  ,27082020  ,2400        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,24     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
541459   ,20200827  ,910002  ,27082020  ,18400       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,49     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1              נה חירות",25   ,0    ,0    ," "," "
541460   ,20200827  ,910002  ,27082020  ,56850       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,191    ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"    12            ובות דרך הים",25   ,0    ,0    ," "," "
541461   ,20200827  ,910002  ,27082020  ,7850        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,30     ,26082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
541462   ,20200827  ,910002  ,27082020  ,6500        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,13     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
541464   ,20200827  ,910002  ,27082020  ,85800       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,219    ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"      אביב - יפו ארניה אסוולדו",25   ,0    ,0    ," "," "
541466   ,20200827  ,910002  ,27082020  ,2800        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,6      ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
541467   ,20200827  ,910002  ,27082020  ,2400        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,8      ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
541468   ,20200827  ,910002  ,27082020  ,22000       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,22     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"         אביב - יפו שד' ההשכלה",25   ,0    ,0    ," "," "
541469   ,20200827  ,910002  ,27082020  ,51000       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,136    ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"         אביב - יפו שד' ההשכלה",25   ,0    ,0    ," "," "
541471   ,20200827  ,910002  ,27082020  ,9500        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,19     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
541472   ,20200827  ,910002  ,27082020  ,4800        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,14     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
541473   ,20200827  ,910002  ,27082020  ,22500       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,45     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     10           לון דיין משה",25   ,0    ,0    ," "," "
541474   ,20200827  ,910002  ,27082020  ,57000       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,116    ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ," 32                ח תקווה שחם",25   ,0    ,0    ," "," "
541475   ,20200827  ,910002  ,27082020  ,10650       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,38     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
541476   ,20200827  ,910002  ,27082020  ,3600        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,9      ,26082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
541477   ,20200827  ,910002  ,27082020  ,3200        ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,8      ,26082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו אלון יגאל",25   ,0    ,0    ," "," "
541478   ,20200827  ,910002  ,27082020  ,20000       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,41     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"    14        ת גן דרך אבא הלל",25   ,0    ,0    ," "," "
541481   ,20200827  ,910002  ,27082020  ,16800       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,48     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"              אביב - יפו הברזל",25   ,0    ,0    ," "," "
541482   ,20200827  ,910002  ,27082020  ,11950       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,26     ,26082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
541483   ,20200827  ,910002  ,27082020  ,14450       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,62     ,26082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
541484   ,20200827  ,910002  ,27082020  ,80000       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,163    ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  12                ש העין עמל",25   ,0    ,0    ," "," "
541486   ,20200827  ,910002  ,27082020  ,10800       ,"לשכת המסחר תל אביב-י",.00    ,52  ,24  ,44     ,26082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
541660   ,20200827  ,927561  ,27082020  ,51200       ,"נישה הייטק גיוס והשמ",.00    ,52  ,24  ,1      ,30082020  ,6    ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"        יית שדה התעופה לא ידוע",25   ,0    ,0    ," "," "
542154   ,20200827  ,919651  ,27082020  ,9300        ,"י.ש. שלומי יאיר שרות",.00    ,52  ,24  ,68     ,30082020  ,31   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"5            שון לציון הלוויתן",25   ,0    ,0    ," "," "
542277   ,20200827  ,2485    ,27082020  ,9000        ,"     מעבדות רפא בע""מ",.00    ,40  ,24  ,1      ,0         ,6    ," "," ",0          ,0  ,7  ,"ש","שי",0   ,"    5   ושלים (הלוי שלמה )מומו",25   ,0    ,0    ," "," "
542428   ,20200827  ,910446  ,27082020  ,6500        ,"חבר משרתי הקבע והגימ",.00    ,50  ,24  ,1      ,0         ,83   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"    1      י ברק בן גוריון דוד",25   ,0    ,0    ," "," "
542541   ,20200827  ,919910  ,27082020  ,143900      ,"           אמרל בע""מ",.00    ,40  ,24  ,1      ,0         ,6    ," "," ",0          ,0  ,7  ,"ש","שי",0   ,"             אביב - יפו קרליבך",2    ,0    ,0    ," "," "
542542   ,20200827  ,919910  ,27082020  ,12000       ,"           אמרל בע""מ",.00    ,40  ,24  ,1      ,0         ,6    ," "," ",0          ,0  ,7  ,"ש","שי",0   ,"             אביב - יפו קרליבך",25   ,0    ,0    ," "," "
542564   ,20200827  ,915630  ,27082020  ,4000        ,"מנורה מבטחים ביטוח ב",.00    ,50  ,24  ,1      ,0         ,83   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"    23         ת גן ז'בוטינסקי",25   ,0    ,0    ," "," "
542633   ,20200827  ,910609  ,27082020  ,2850000     ,"רשות שדות התעופה-ועד",.00    ,52  ,24  ,1      ,30082020  ,6    ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"           ד נמל תעופה לא ידוע",25   ,0    ,0    ," "," "
542637   ,20200827  ,925135  ,27082020  ,6300        ,"סטנד ווית' אס אנטרנש",.00    ,52  ,24  ,1      ,30082020  ,6    ,"כ"," ",0          ,0  ,1  ,"ש","שי",0   ,"   26           ושלים דוד המלך",25   ,0    ,0    ," "," "
542641   ,20200827  ,926585  ,27082020  ,5500        ,"אקו מומחים לייעוץ ונ",.00    ,52  ,24  ,1      ,27082020  ,6    ,"כ"," ",0          ,0  ,1  ,"ש","שי",0   ,"       1            יר לא ידוע",25   ,0    ,0    ," "," "
542673   ,20200827  ,927609  ,27082020  ,5000        ," אי אמ סי אחזקות בעמ",.00    ,52  ,24  ,1      ,26082020  ,6    ,"כ"," ",0          ,0  ,1  ,"ש","שי",0   ,"    1            יל ים לא ידוע",25   ,0    ,0    ," "," "
542675   ,20200827  ,927608  ,27082020  ,33000       ," פוקוס צמחי מרפא בעמ",.00    ,52  ,24  ,1      ,26082020  ,6    ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"    1            יל ים לא ידוע",25   ,0    ,0    ," "," "
542677   ,20200827  ,926766  ,27082020  ,140500      ,"      קבוצת נגב בע""מ",.00    ,40  ,22  ,1      ,0         ,80   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"0        שון לציון בן צבי יצחק",2    ,0    ,0    ," "," "
542680   ,20200827  ,915473  ,27082020  ,201900      ,"מטרופולין תחבורה ציב",.00    ,40  ,24  ,1      ,0         ,6    ," "," ",0          ,0  ,7  ,"ש","שי",0   ,"    3         ר סבא נתיב האבות",3    ,0    ,0    ," "," "
542696   ,20200827  ,924788  ,27082020  ,2800        ,"יש""ע - העמותה לפיתוח",.00    ,52  ,24  ,1      ,30082020  ,6    ,"כ"," ",0          ,0  ,1  ,"ש","שי",0   ,"   55          ושלים רמת הגולן",25   ,0    ,0    ," "," "
542725   ,20200827  ,1766    ,27082020  ,152500      ,"   לידור אלמנטס בע""מ",.00    ,40  ,24  ,1      ,0         ,6    ," "," ",0          ,0  ,7  ,"ש","שי",0   ," 63            ת השרון הנביאים",2    ,0    ,0    ," "," "
542737   ,20200827  ,916027  ,27082020  ,189940      ,"      הי טק זון בע""מ",.00    ,40  ,24  ,1      ,0         ,6    ," "," ",0          ,0  ,7  ,"ש","שי",0   ,"    3             ר סבא רפפורט",2    ,0    ,0    ," "," "
542807   ,20200827  ,924078  ,27082020  ,42800       ,"      מלונות דן בע""מ",.00    ,50  ,24  ,1      ,0         ,84   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"             אביב - יפו הירקון",25   ,0    ,0    ," "," "
542809   ,20200827  ,924078  ,27082020  ,6100        ,"      מלונות דן בע""מ",.00    ,50  ,24  ,1      ,0         ,84   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"             אביב - יפו הירקון",25   ,0    ,0    ," "," "
542810   ,20200827  ,924078  ,27082020  ,10000       ,"      מלונות דן בע""מ",.00    ,50  ,24  ,1      ,0         ,84   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"             אביב - יפו הירקון",25   ,0    ,0    ," "," "
542811   ,20200827  ,924078  ,27082020  ,17900       ,"      מלונות דן בע""מ",.00    ,50  ,24  ,1      ,0         ,84   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"             אביב - יפו הירקון",25   ,0    ,0    ," "," "
542824   ,20200827  ,923697  ,27082020  ,4500        ,"רפרשמנט פרודקט סרביס",.00    ,50  ,24  ,1      ,0         ,83   ,"כ"," ",0          ,0  ,1  ,"ש","שי",0   ,"  111          י ברק הרב כהנמן",25   ,0    ,0    ," "," "
542850   ,20200827  ,924180  ,27082020  ,19550       ,"  אמתוס שותפות כללית",.00    ,40  ,24  ,1      ,0         ,6    ," "," ",0          ,0  ,7  ,"ש","שי",0   ,"     6            ת גן החילזון",25   ,0    ,0    ," "," "
543197   ,20200827  ,14308   ,27082020  ,4000        ,"התאחדות בוני הארץ- ה",.00    ,40  ,24  ,1      ,0         ,6    ," "," ",0          ,0  ,7  ,"ש","שי",0   ,"            אביב - יפו אחד העם",25   ,0    ,0    ," "," "
543199   ,20200827  ,14308   ,27082020  ,16000       ,"התאחדות בוני הארץ- ה",.00    ,40  ,24  ,1      ,0         ,6    ," "," ",0          ,0  ,7  ,"ש","שי",0   ,"            אביב - יפו אחד העם",25   ,0    ,0    ," "," "
543267   ,20200827  ,14308   ,27082020  ,5000        ,"התאחדות בוני הארץ- ה",.00    ,40  ,24  ,1      ,0         ,6    ," "," ",0          ,0  ,7  ,"ש","שי",0   ,"            אביב - יפו אחד העם",25   ,0    ,0    ," "," "
543317   ,20200827  ,913164  ,27082020  ,14100       ,"התאחדות התעשיינים בי",.00    ,52  ,22  ,1      ,27082020  ,6    ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"      שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
543334   ,20200827  ,911245  ,27082020  ,10200       ,"     לשכת רואי חשבון",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","  ",0   ,"      שון לציון שמוטקין בנימין",0    ,0    ,0    ," "," "
543346   ,20200827  ,927237  ,27082020  ,24000       ,"פרמה קוסמטיקס מעבדות",.00    ,40  ,24  ,1      ,0         ,96   ," "," ",0          ,0  ,7  ,"ש","  ",0   ,"      שון לציון שמוטקין בנימין",0    ,0    ,0    ," "," "
543373   ,20200827  ,908098  ,27082020  ,4000        ,"שופרסל פיננסים שותפו",.00    ,40  ,24  ,1      ,0         ,6    ," "," ",0          ,0  ,1  ,"ש","שי",0   ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
543396   ,20200827  ,29644   ,27082020  ,12300       ,"ש.ע.ל- שירותים עסקיי",.00    ,52  ,24  ,1      ,30082020  ,75   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"      שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
543400   ,20200827  ,29644   ,27082020  ,17700       ,"ש.ע.ל- שירותים עסקיי",.00    ,52  ,24  ,1      ,30082020  ,75   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"      שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
543401   ,20200827  ,29644   ,27082020  ,55000       ,"ש.ע.ל- שירותים עסקיי",.00    ,52  ,24  ,1      ,30082020  ,75   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"      שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
543405   ,20200827  ,911245  ,27082020  ,82000       ,"     לשכת רואי חשבון",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","  ",0   ,"      שון לציון שמוטקין בנימין",0    ,0    ,0    ," "," "
543407   ,20200827  ,927239  ,27082020  ,50001       ," בלוויאנט ישראל בע""מ",.00    ,40  ,24  ,1      ,0         ,96   ," "," ",0          ,0  ,7  ,"ש","  ",0   ,"      שון לציון שמוטקין בנימין",0    ,0    ,0    ," "," "
543413   ,20200827  ,909811  ,27082020  ,52500       ,"קורקט יבוא ושיווק בע",.00    ,40  ,24  ,1      ,0         ,6    ," "," ",0          ,0  ,7  ,"ש","  ",0   ,"      שון לציון שמוטקין בנימין",0    ,0    ,0    ," "," "
543423   ,20200827  ,909811  ,27082020  ,860         ,"קורקט יבוא ושיווק בע",.00    ,40  ,24  ,1      ,0         ,6    ," "," ",0          ,0  ,7  ,"ש","  ",0   ,"      שון לציון שמוטקין בנימין",0    ,0    ,0    ," "," "
543446   ,20200827  ,909792  ,27082020  ,21200       ,"     משקי עמק יזרעאל",.00    ,50  ,24  ,1      ,0         ,80   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"      שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
543511   ,20200827  ,911245  ,27082020  ,17400       ,"     לשכת רואי חשבון",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","  ",0   ,"      שון לציון שמוטקין בנימין",0    ,0    ,0    ," "," "
543535   ,20200827  ,923514  ,27082020  ,8125        ," מועדון הטבות לעובדי",.00    ,52  ,24  ,1      ,31082020  ,6    ,"כ"," ",0          ,0  ,7  ,"ש","  ",0   ,"      שון לציון שמוטקין בנימין",0    ,0    ,0    ," "," "
543544   ,20200827  ,910002  ,27082020  ,300         ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
543545   ,20200827  ,910002  ,27082020  ,13750       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
543546   ,20200827  ,910002  ,27082020  ,10950       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
543547   ,20200827  ,910002  ,27082020  ,20000       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
543548   ,20200827  ,910002  ,27082020  ,2100        ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
543549   ,20200827  ,910002  ,27082020  ,3000        ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
543551   ,20200827  ,910002  ,27082020  ,4000        ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
543552   ,20200827  ,910002  ,27082020  ,2800        ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
543553   ,20200827  ,910002  ,27082020  ,14500       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
543554   ,20200827  ,910002  ,27082020  ,4100        ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
543555   ,20200827  ,910002  ,27082020  ,4400        ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
543556   ,20200827  ,910002  ,27082020  ,16500       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
543557   ,20200827  ,910002  ,27082020  ,9900        ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
543558   ,20200827  ,910002  ,27082020  ,10000       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
543564   ,20200827  ,923514  ,27082020  ,156700      ," מועדון הטבות לעובדי",.00    ,52  ,24  ,1      ,31082020  ,6    ,"כ"," ",0          ,0  ,7  ,"ש","  ",0   ,"      שון לציון שמוטקין בנימין",0    ,0    ,0    ," "," "
543571   ,20200827  ,923514  ,27082020  ,8100        ," מועדון הטבות לעובדי",.00    ,52  ,24  ,1      ,31082020  ,6    ,"כ"," ",0          ,0  ,7  ,"ש","  ",0   ,"      שון לציון שמוטקין בנימין",0    ,0    ,0    ," "," "
543644   ,20200827  ,920423  ,27082020  ,32900       ,"     איניואיטיב בע""מ",.00    ,40  ,24  ,1      ,0         ,96   ," "," ",0          ,0  ,7  ,"ש","  ",0   ,"      שון לציון שמוטקין בנימין",0    ,0    ,0    ," "," "
543703   ,20200827  ,926341  ,27082020  ,500         ,"שופרסל - גיפטקארד בא",.00    ,52  ,24  ,1      ,27082020  ,1    ,"כ"," ",0          ,0  ,9  ,"ש","  ",0   ,"                              ",0    ,0    ,0    ," "," "
543704   ,20200827  ,926341  ,27082020  ,500         ,"שופרסל - גיפטקארד בא",.00    ,52  ,24  ,1      ,27082020  ,1    ,"כ"," ",0          ,0  ,9  ,"ש","  ",0   ,"                              ",0    ,0    ,0    ," "," "
543705   ,20200827  ,926341  ,27082020  ,500         ,"שופרסל - גיפטקארד בא",.00    ,52  ,24  ,1      ,27082020  ,1    ,"כ"," ",0          ,0  ,9  ,"ש","  ",0   ,"                              ",0    ,0    ,0    ," "," "
