"        עסקה","     ת.אספקה","   מספר חברה","     ת.אספקה","        סכום","     שם לקוח","        הנחה"," סטטוס כספים"," סטטוס שיווק","      מעטפות","     ת.תשלום","     א.תשלום","  אישור כספי","   עסקת סניף","       זיכוי","            ","      סוג תו","        ילקח","   שי ארגוני","        סיבה","       כתובת","        1 שי","        2 שי","        3 שי","  תיאום הפצה","      מתמשכת"
540754   ,20200831  ,914547  ,31082020  ,47600       ,"   משקי הגליל העליון",.00    ,48  ,24  ,160    ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"1            יית שמונה לא ידוע",25   ,0    ,0    ," "," "
540755   ,20200831  ,903638  ,31082020  ,24500       ,"תנובה מרכז שתופי לשי",.00    ,48  ,24  ,212    ,0         ,84   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ," 21         ח תקווה יגיע כפיים",25   ,0    ,0    ," "," "
540756   ,20200831  ,914547  ,31082020  ,56350       ,"   משקי הגליל העליון",.00    ,48  ,24  ,216    ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"1            יית שמונה לא ידוע",25   ,0    ,0    ," "," "
540759   ,20200831  ,914547  ,31082020  ,7800        ,"   משקי הגליל העליון",.00    ,48  ,24  ,11     ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"1            יית שמונה לא ידוע",25   ,0    ,0    ," "," "
540760   ,20200831  ,909907  ,31082020  ,5800        ,"          משקי המפרץ",.00    ,48  ,24  ,16     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
540764   ,20200831  ,909907  ,31082020  ,9800        ,"          משקי המפרץ",.00    ,48  ,24  ,26     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
540766   ,20200831  ,914547  ,31082020  ,30000       ,"   משקי הגליל העליון",.00    ,48  ,24  ,125    ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"1            יית שמונה לא ידוע",25   ,0    ,0    ," "," "
540767   ,20200831  ,909907  ,31082020  ,10000       ,"          משקי המפרץ",.00    ,48  ,24  ,25     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
540768   ,20200831  ,909907  ,31082020  ,8500        ,"          משקי המפרץ",.00    ,48  ,24  ,17     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
540770   ,20200831  ,914547  ,31082020  ,55100       ,"   משקי הגליל העליון",.00    ,48  ,24  ,165    ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"1            יית שמונה לא ידוע",25   ,0    ,0    ," "," "
540779   ,20200831  ,904135  ,31082020  ,13000       ," מוסדות חינוך ותרבות",.00    ,48  ,24  ,35     ,26082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו אלון יגאל",25   ,0    ,0    ," "," "
540781   ,20200831  ,60522   ,31082020  ,4085        ,"אפריל - רשת חנויות ק",.00    ,48  ,24  ,19     ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     4              צליה משכית",25   ,0    ,0    ," "," "
540783   ,20200831  ,1736    ,31082020  ,38500       ,"          לדיקו בע""מ",.00    ,48  ,24  ,121    ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"1              שון לציון לזרוב",25   ,0    ,0    ," "," "
540784   ,20200831  ,1736    ,31082020  ,2500        ,"          לדיקו בע""מ",.00    ,48  ,24  ,5      ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"1              שון לציון לזרוב",25   ,0    ,0    ," "," "
540785   ,20200831  ,1736    ,31082020  ,400         ,"          לדיקו בע""מ",.00    ,48  ,24  ,1      ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"1              שון לציון לזרוב",25   ,0    ,0    ," "," "
540786   ,20200831  ,1736    ,31082020  ,3600        ,"          לדיקו בע""מ",.00    ,48  ,24  ,9      ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"1              שון לציון לזרוב",25   ,0    ,0    ," "," "
540787   ,20200831  ,914053  ,31082020  ,580000      ,"קווים תחבורה ציבורית",.00    ,48  ,24  ,1190   ,26082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     26            לון הרוקמים",4    ,0    ,0    ," "," "
540788   ,20200831  ,7411    ,31082020  ,820000      ,"ארגון סגל אקדמאי הבכ",.00    ,48  ,24  ,1640   ,0         ,94   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     199        פה שד אבא חושי",4    ,0    ,0    ," "," "
540793   ,20200831  ,1736    ,31082020  ,1600        ,"          לדיקו בע""מ",.00    ,48  ,24  ,4      ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"1              שון לציון לזרוב",25   ,0    ,0    ," "," "
540794   ,20200831  ,1736    ,31082020  ,19000       ,"          לדיקו בע""מ",.00    ,48  ,24  ,61     ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"1              שון לציון לזרוב",25   ,0    ,0    ," "," "
540795   ,20200831  ,1736    ,31082020  ,13700       ,"          לדיקו בע""מ",.00    ,48  ,24  ,14     ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"1              שון לציון לזרוב",25   ,0    ,0    ," "," "
540797   ,20200831  ,1736    ,31082020  ,22050       ,"          לדיקו בע""מ",.00    ,48  ,24  ,63     ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"1              שון לציון לזרוב",25   ,0    ,0    ," "," "
540803   ,20200831  ,1736    ,31082020  ,18000       ,"          לדיקו בע""מ",.00    ,48  ,24  ,18     ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"1              שון לציון לזרוב",25   ,0    ,0    ," "," "
540804   ,20200831  ,1736    ,31082020  ,50000       ,"          לדיקו בע""מ",.00    ,48  ,24  ,310    ,26082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"1              שון לציון לזרוב",25   ,0    ,0    ," "," "
540810   ,20200831  ,913164  ,31082020  ,30000       ,"התאחדות התעשיינים בי",.00    ,48  ,24  ,30     ,24082020  ,6    ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"       2             פה ליבריה",25   ,0    ,0    ," "," "
540822   ,20200831  ,910777  ,31082020  ,514200      ," חברת דואר ישראל-ועד",.00    ,48  ,22  ,857    ,0         ,94   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"      19              פה פלי""ם",4    ,0    ,0    ," "," "
540824   ,20200831  ,913651  ,31082020  ,30050       ,"אוניברסיטת בר-אילן-מ",.00    ,48  ,24  ,183    ,0         ,83   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     1  ת גן אונברסיטה בר אילן",25   ,0    ,0    ," "," "
540846   ,20200831  ,917161  ,31082020  ,35000       ,"           פרו-וואלי",.00    ,48  ,24  ,275    ,0         ,96   ," "," ",0          ,0  ,3  ,"ש","שי",92  ,"    1           ת ישי אקליפטוס",25   ,0    ,0    ,"2"," "
540847   ,20200831  ,916027  ,31082020  ,8850        ,"      הי טק זון בע""מ",.00    ,48  ,24  ,15     ,26082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    3             ר סבא רפפורט",25   ,0    ,0    ," "," "
540848   ,20200831  ,919641  ,31082020  ,28900       ,"""סנט אנדרוס גלילי בע",.00    ,48  ,24  ,70     ,25082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"      1       ריה דרך גדוד ברק",25   ,0    ,0    ," "," "
540851   ,20200831  ,908572  ,31082020  ,104305      ,"  פארק תעשייה קיסריה",.00    ,48  ,24  ,245    ,0         ,6    ," "," ",0          ,0  ,3  ,"ש","שי",92  ,"     4         סריה חבצלת החוף",2    ,0    ,0    ,"2"," "
540852   ,20200831  ,914225  ,31082020  ,10950       ,"    משקי עמק בית שאן",.00    ,48  ,24  ,56     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    1            ת שאן לא ידוע",25   ,0    ,0    ," "," "
540854   ,20200831  ,914225  ,31082020  ,22200       ,"    משקי עמק בית שאן",.00    ,48  ,24  ,74     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    1            ת שאן לא ידוע",25   ,0    ,0    ," "," "
540855   ,20200831  ,917768  ,31082020  ,44250       ,"משקי עמק הירדן אגודה",.00    ,48  ,24  ,160    ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"      1             ריה העמקים",25   ,0    ,0    ," "," "
540856   ,20200831  ,914225  ,31082020  ,350         ,"    משקי עמק בית שאן",.00    ,48  ,24  ,1      ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    1            ת שאן לא ידוע",25   ,0    ,0    ," "," "
540857   ,20200831  ,914225  ,31082020  ,700         ,"    משקי עמק בית שאן",.00    ,48  ,24  ,2      ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    1            ת שאן לא ידוע",25   ,0    ,0    ," "," "
540858   ,20200831  ,914225  ,31082020  ,4550        ,"    משקי עמק בית שאן",.00    ,48  ,24  ,13     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    1            ת שאן לא ידוע",25   ,0    ,0    ," "," "
540859   ,20200831  ,914225  ,31082020  ,2800        ,"    משקי עמק בית שאן",.00    ,48  ,24  ,8      ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    1            ת שאן לא ידוע",25   ,0    ,0    ," "," "
540861   ,20200831  ,914225  ,31082020  ,1050        ,"    משקי עמק בית שאן",.00    ,48  ,24  ,3      ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    1            ת שאן לא ידוע",25   ,0    ,0    ," "," "
540862   ,20200831  ,914225  ,31082020  ,9400        ,"    משקי עמק בית שאן",.00    ,48  ,24  ,36     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    1            ת שאן לא ידוע",25   ,0    ,0    ," "," "
540866   ,20200831  ,913164  ,31082020  ,59000       ,"התאחדות התעשיינים בי",.00    ,48  ,24  ,103    ,23082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"       8        לה בעלי המלאכה",25   ,0    ,0    ,"2"," "
540867   ,20200831  ,917768  ,31082020  ,17500       ,"משקי עמק הירדן אגודה",.00    ,48  ,24  ,50     ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"      1             ריה העמקים",25   ,0    ,0    ," "," "
540869   ,20200831  ,927478  ,31082020  ,52000       ,"      שמואל בלומנפלד",.00    ,48  ,24  ,52     ,24082020  ,96   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     7           ת גן הבילויים",25   ,0    ,0    ," "," "
540870   ,20200831  ,917768  ,31082020  ,2950        ,"משקי עמק הירדן אגודה",.00    ,48  ,24  ,9      ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"      1             ריה העמקים",25   ,0    ,0    ," "," "
540871   ,20200831  ,925185  ,31082020  ,23400       ,"  ע.י.ר עפולה מוטורס",.00    ,48  ,24  ,60     ,24082020  ,96   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"      1              ולה קדרון",25   ,0    ,0    ," "," "
540873   ,20200831  ,913164  ,31082020  ,40000       ,"התאחדות התעשיינים בי",.00    ,48  ,24  ,42     ,23082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"         אביב - יפו יהודה הלוי",25   ,0    ,0    ,"2"," "
540874   ,20200831  ,915534  ,31082020  ,800         ,"    טמפו משקאות בע""מ",.00    ,48  ,24  ,1      ,0         ,84   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"      2        ניה גבורי ישראל",25   ,0    ,0    ," "," "
540875   ,20200831  ,915534  ,31082020  ,2000        ,"    טמפו משקאות בע""מ",.00    ,48  ,24  ,10     ,0         ,84   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"      2        ניה גבורי ישראל",25   ,0    ,0    ," "," "
540877   ,20200831  ,922012  ,31082020  ,2000        ,"שביט בר-און גלאון צי",.00    ,48  ,24  ,4      ,23082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"           אביב - יפו דרך בגין",25   ,0    ,0    ," "," "
540900   ,20200831  ,908122  ,31082020  ,34500       ,"     אוריין ש.מ בע""מ",.00    ,48  ,24  ,130    ,27082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        8             ד המלאכה",25   ,0    ,0    ," "," "
540912   ,20200831  ,924160  ,31082020  ,30600       ,"     כתר פלסטיק בע""מ",.00    ,48  ,24  ,33     ,0         ,88   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"           ת אלון תבור לא ידוע",25   ,0    ,0    ," "," "
540913   ,20200831  ,924160  ,31082020  ,35400       ,"     כתר פלסטיק בע""מ",.00    ,48  ,24  ,36     ,0         ,88   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     1               צליה ספיר",25   ,0    ,0    ," "," "
540915   ,20200831  ,924160  ,31082020  ,22800       ,"     כתר פלסטיק בע""מ",.00    ,48  ,24  ,24     ,0         ,88   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"5              נעם עילית הכרמל",25   ,0    ,0    ," "," "
540917   ,20200831  ,924160  ,31082020  ,173900      ,"     כתר פלסטיק בע""מ",.00    ,48  ,24  ,188    ,0         ,88   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    49             מיאל החרושת",2    ,0    ,0    ," "," "
540931   ,20200831  ,909858  ,31082020  ,10000       ,"להב-לשכת ארגוני עצמא",.00    ,48  ,24  ,20     ,24082020  ,6    ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"        וד-מונוסון אלטלף אברהם",25   ,0    ,0    ," "," "
540940   ,20200831  ,909858  ,31082020  ,25000       ,"להב-לשכת ארגוני עצמא",.00    ,48  ,24  ,74     ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"      60         פה שד המגינים",25   ,0    ,0    ," "," "
540947   ,20200831  ,914225  ,31082020  ,7800        ,"    משקי עמק בית שאן",.00    ,48  ,24  ,18     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    1            ת שאן לא ידוע",25   ,0    ,0    ," "," "
540953   ,20200831  ,912839  ,31082020  ,29100       ,"      זאוס אביב בע""מ",.00    ,48  ,24  ,39     ,0         ,79   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"         אביב - יפו דרך בן צבי",25   ,0    ,0    ," "," "
540954   ,20200831  ,912839  ,31082020  ,2400        ,"      זאוס אביב בע""מ",.00    ,48  ,24  ,6      ,0         ,79   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"         אביב - יפו דרך בן צבי",25   ,0    ,0    ," "," "
540960   ,20200831  ,907582  ,31082020  ,13500       ,"התאחדות המלאכה והתעש",.00    ,48  ,24  ,28     ,0         ,6    ," "," ",0          ,0  ,3  ,"ש","שי",92  ,"       1       פה דרך דיין משה",25   ,0    ,0    ," "," "
540963   ,20200831  ,909858  ,31082020  ,3500        ,"להב-לשכת ארגוני עצמא",.00    ,48  ,24  ,35     ,23082020  ,6    ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"    36       רייה לוחמי הגטאות",25   ,0    ,0    ," "," "
540975   ,20200831  ,911245  ,31082020  ,51250       ,"     לשכת רואי חשבון",.00    ,48  ,24  ,205    ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"       אביב - יפו דבורה הנביאה",25   ,0    ,0    ," "," "
540977   ,20200831  ,27457   ,31082020  ,56300       ," רמות סוכנויות ביטוח",.00    ,48  ,24  ,273    ,26082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"               אביב - יפו מיטב",25   ,0    ,0    ," "," "
540979   ,20200831  ,911245  ,31082020  ,52950       ,"     לשכת רואי חשבון",.00    ,48  ,24  ,82     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"  6      ר יהודה נתניהו יהונתן",25   ,0    ,0    ," "," "
540987   ,20200831  ,923514  ,31082020  ,44200       ," מועדון הטבות לעובדי",.00    ,48  ,24  ,111    ,0         ,6    ," "," ",0          ,0  ,3  ,"ש","שי",92  ," 3             רת עילית המלאכה",25   ,0    ,0    ," "," "
540990   ,20200831  ,911245  ,31082020  ,3300        ,"     לשכת רואי חשבון",.00    ,48  ,24  ,11     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"           אביב - יפו שד' רוקח",25   ,0    ,0    ," "," "
540995   ,20200831  ,916203  ,31082020  ,313500      ,"עיריית טירת הכרמל-וע",.00    ,48  ,24  ,634    ,0         ,2    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"  6               רת כרמל הרצל",3    ,0    ,0    ," "," "
540996   ,20200831  ,916203  ,31082020  ,43200       ,"עיריית טירת הכרמל-וע",.00    ,48  ,24  ,144    ,0         ,2    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"  6               רת כרמל הרצל",25   ,0    ,0    ," "," "
540998   ,20200831  ,916203  ,31082020  ,6500        ,"עיריית טירת הכרמל-וע",.00    ,48  ,24  ,13     ,0         ,2    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"  6               רת כרמל הרצל",25   ,0    ,0    ," "," "
541001   ,20200831  ,911245  ,31082020  ,25500       ,"     לשכת רואי חשבון",.00    ,48  ,24  ,51     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"6         שון לציון דרך המכבים",25   ,0    ,0    ," "," "
541002   ,20200831  ,911245  ,31082020  ,38000       ,"     לשכת רואי חשבון",.00    ,48  ,24  ,38     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"      5             ניה המלאכה",25   ,0    ,0    ," "," "
541003   ,20200831  ,915358  ,31082020  ,50550       ,"סביון העמותה למען הא",.00    ,48  ,24  ,211    ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    4              ר סבא תל חי",25   ,0    ,0    ,"2"," "
541004   ,20200831  ,907582  ,31082020  ,3200        ,"התאחדות המלאכה והתעש",.00    ,48  ,24  ,18     ,0         ,6    ," "," ",0          ,0  ,3  ,"ש","שי",92  ,"       1       פה דרך דיין משה",25   ,0    ,0    ," "," "
541005   ,20200831  ,907582  ,31082020  ,30000       ,"התאחדות המלאכה והתעש",.00    ,48  ,24  ,33     ,0         ,6    ," "," ",0          ,0  ,3  ,"ש","שי",92  ,"       1       פה דרך דיין משה",25   ,0    ,0    ," "," "
541006   ,20200831  ,907582  ,31082020  ,12000       ,"התאחדות המלאכה והתעש",.00    ,48  ,24  ,65     ,0         ,6    ," "," ",0          ,0  ,3  ,"ש","שי",92  ,"       1       פה דרך דיין משה",25   ,0    ,0    ," "," "
541007   ,20200831  ,911245  ,31082020  ,89175       ,"     לשכת רואי חשבון",.00    ,48  ,24  ,155    ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"         אביב - יפו לבנון חיים",25   ,0    ,0    ," "," "
541008   ,20200831  ,907582  ,31082020  ,23000       ,"התאחדות המלאכה והתעש",.00    ,48  ,24  ,58     ,0         ,6    ," "," ",0          ,0  ,3  ,"ש","שי",92  ,"       1       פה דרך דיין משה",25   ,0    ,0    ," "," "
541011   ,20200831  ,917768  ,31082020  ,4000        ,"משקי עמק הירדן אגודה",.00    ,48  ,24  ,8      ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"      1             ריה העמקים",25   ,0    ,0    ," "," "
541013   ,20200831  ,917768  ,31082020  ,5500        ,"משקי עמק הירדן אגודה",.00    ,48  ,24  ,11     ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"      1             ריה העמקים",25   ,0    ,0    ," "," "
541014   ,20200831  ,917768  ,31082020  ,22600       ,"משקי עמק הירדן אגודה",.00    ,48  ,24  ,59     ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"      1             ריה העמקים",25   ,0    ,0    ," "," "
541015   ,20200831  ,911245  ,31082020  ,46500       ,"     לשכת רואי חשבון",.00    ,48  ,24  ,138    ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו קארו יוסף",25   ,0    ,0    ," "," "
541016   ,20200831  ,911245  ,31082020  ,7500        ,"     לשכת רואי חשבון",.00    ,48  ,24  ,75     ,30082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"      1             ננה המלאכה",25   ,0    ,0    ," "," "
541017   ,20200831  ,914225  ,31082020  ,7600        ,"    משקי עמק בית שאן",.00    ,48  ,24  ,34     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    1            ת שאן לא ידוע",25   ,0    ,0    ," "," "
541020   ,20200831  ,911245  ,31082020  ,37500       ,"     לשכת רואי חשבון",.00    ,48  ,24  ,75     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"      67         ים שד העצמאות",25   ,0    ,0    ," "," "
541025   ,20200831  ,2144    ,31082020  ,112690      ," שינדלר נחושתן תעשית",.00    ,48  ,24  ,138    ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"  9              ח תקווה גרניט",2    ,0    ,0    ," "," "
541031   ,20200831  ,911245  ,31082020  ,20600       ,"     לשכת רואי חשבון",.00    ,48  ,24  ,53     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"              ד נמל תעופה כנרת",25   ,0    ,0    ," "," "
541036   ,20200831  ,913164  ,31082020  ,6500        ,"התאחדות התעשיינים בי",.00    ,48  ,24  ,22     ,24082020  ,6    ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"      8             ננה החרושת",25   ,0    ,0    ,"2"," "
541037   ,20200831  ,908572  ,31082020  ,18000       ,"  פארק תעשייה קיסריה",.00    ,48  ,24  ,45     ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     1               סריה האשל",25   ,0    ,0    ," "," "
541038   ,20200831  ,911245  ,31082020  ,75000       ,"     לשכת רואי חשבון",.00    ,48  ,24  ,169    ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     2  ת גן דרך בן גוריון דוד",25   ,0    ,0    ," "," "
541039   ,20200831  ,35353   ,31082020  ,25350       ,"רומולד טכנולוגיות בע",.00    ,48  ,24  ,89     ,26082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"      1            ולה לא ידוע",25   ,0    ,0    ," "," "
541042   ,20200831  ,911245  ,31082020  ,15000       ,"     לשכת רואי חשבון",.00    ,48  ,24  ,15     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ," 20              י תקווה הגולן",25   ,0    ,0    ," "," "
541044   ,20200831  ,917177  ,31082020  ,8000        ,"החברה הכלכלית ללוד ב",.00    ,48  ,24  ,32     ,25082020  ,6    ,"כ"," ",0          ,0  ,9  ,"ש","שי",92  ,"        1             ד בת שבע",25   ,0    ,0    ,"2"," "
541046   ,20200831  ,20169   ,31082020  ,50000       ,"1980 פז הנדסה וניהול",.00    ,48  ,24  ,80     ,24082020  ,96   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ," 40          יית אתא יוסף בצרי",25   ,0    ,0    ," "," "
541053   ,20200831  ,914547  ,31082020  ,25300       ,"   משקי הגליל העליון",.00    ,48  ,24  ,118    ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"1            יית שמונה לא ידוע",25   ,0    ,0    ," "," "
541054   ,20200831  ,911245  ,31082020  ,15500       ,"     לשכת רואי חשבון",.00    ,48  ,24  ,32     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"  1       י עטרות דרך הראשונים",25   ,0    ,0    ," "," "
541070   ,20200831  ,909907  ,31082020  ,19700       ,"          משקי המפרץ",.00    ,48  ,24  ,82     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541071   ,20200831  ,922383  ,31082020  ,20000       ,"עזרא שיווק צנרת בע""מ",.00    ,48  ,24  ,88     ,24082020  ,96   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"      97       פה חלוצי התעשיה",25   ,0    ,0    ," "," "
541072   ,20200831  ,909907  ,31082020  ,10200       ,"          משקי המפרץ",.00    ,48  ,24  ,20     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541074   ,20200831  ,918983  ,31082020  ,22550       ,"ארגון נשי חרות בישרא",.00    ,48  ,24  ,86     ,0         ,94   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        'אביב - יפו המלך ג'ורג",25   ,0    ,0    ," "," "
541075   ,20200831  ,926473  ,31082020  ,6480        ,"  מועצה אזורית גלבוע",.00    ,48  ,22  ,12     ,0         ,2    ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"      5       ולה שד רבין יצחק",25   ,0    ,0    ," "," "
541077   ,20200831  ,909907  ,31082020  ,11400       ,"          משקי המפרץ",.00    ,48  ,24  ,19     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541078   ,20200831  ,909907  ,31082020  ,9300        ,"          משקי המפרץ",.00    ,48  ,24  ,20     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541081   ,20200831  ,914225  ,31082020  ,40000       ,"    משקי עמק בית שאן",.00    ,48  ,24  ,150    ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    1            ת שאן לא ידוע",25   ,0    ,0    ," "," "
541082   ,20200831  ,909907  ,31082020  ,35100       ,"          משקי המפרץ",.00    ,48  ,24  ,67     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541084   ,20200831  ,909907  ,31082020  ,33900       ,"          משקי המפרץ",.00    ,48  ,24  ,57     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541085   ,20200831  ,909907  ,31082020  ,60750       ,"          משקי המפרץ",.00    ,48  ,24  ,112    ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541086   ,20200831  ,909907  ,31082020  ,4200        ,"          משקי המפרץ",.00    ,48  ,24  ,7      ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
